L1	L2	D'	LOD	r^2	CIlow	CIhi	Dist	T-int
rs6876181	rs424217	0.672	1.87	0.065	0.28	0.86	76507	-
rs6876181	rs509502	0.564	2.8	0.121	0.3	0.74	77055	-
rs6876181	rs292404	0.115	0.01	0.001	0.02	0.8	79345	-
rs6876181	rs292406	0.655	1.68	0.06	0.25	0.85	80764	-
rs6876181	rs3133041	0.046	0.0	0.0	0.02	0.78	82091	-
rs6876181	rs558968	0.555	2.57	0.117	0.28	0.73	88743	-
rs6876181	rs10057965	0.539	0.3	0.034	0.06	0.88	98473	-
rs6876181	rs531314	1.0	0.35	0.027	0.07	0.98	103285	-
rs6876181	rs489835	0.279	1.1	0.05	0.07	0.46	105466	-
rs6876181	rs4869096	0.086	0.01	0.001	0.01	0.7	115716	-
rs6876181	rs516512	0.292	1.34	0.062	0.09	0.47	116300	-
rs6876181	rs520002	0.034	0.02	0.001	-0.01	0.25	116644	-
rs6876181	rs13328108	1.0	0.69	0.047	0.11	0.98	118250	-
rs6876181	rs497083	0.083	0.06	0.002	0.0	0.36	119307	-
rs6876181	rs580015	0.16	0.28	0.011	0.01	0.39	122525	-
rs6876181	rs10515864	0.027	0.01	0.0	0.0	0.32	131520	-
rs6876181	rs17610788	0.712	1.59	0.066	0.26	0.9	144132	-
rs6876181	rs642305	0.005	0.0	0.0	-0.01	0.28	145368	-
rs6876181	rs17538699	0.336	1.4	0.069	0.11	0.52	148798	-
rs1432655	rs1433781	1.0	48.81	1.0	0.97	1.0	5227	186.54
rs1432655	rs17668553	0.294	0.11	0.004	0.03	0.77	9082	-
rs1432655	rs159199	0.767	9.11	0.29	0.59	0.87	12315	-
rs1432655	rs292410	0.744	14.95	0.496	0.63	0.83	14603	-
rs1432655	rs6878378	0.215	0.12	0.007	0.02	0.62	17162	-
rs1432655	rs3849745	0.872	17.52	0.523	0.75	0.94	29819	-
rs1432655	rs6880977	0.872	17.52	0.523	0.75	0.94	30341	-
rs1432655	rs3910253	0.674	13.85	0.431	0.55	0.77	32470	-
rs1432655	rs10070913	0.037	0.0	0.0	0.0	0.52	34466	-
rs1432655	rs3910251	0.631	11.68	0.384	0.51	0.73	37739	-
rs1432655	rs693845	0.631	11.68	0.384	0.51	0.73	39160	-
rs1432655	rs158836	0.66	4.39	0.136	0.42	0.81	40469	-
rs1432655	rs158842	0.57	4.27	0.157	0.36	0.72	44098	-
rs1432655	rs158845	0.575	4.34	0.163	0.36	0.72	44816	-
rs1432655	rs166078	0.57	4.27	0.157	0.36	0.72	45574	-
rs1432655	rs149402	0.632	4.17	0.138	0.4	0.79	45793	-
rs1432655	rs566509	0.682	0.66	0.033	0.11	0.91	49917	-
rs1432655	rs158850	0.724	4.48	0.151	0.47	0.86	54750	-
rs1432655	rs6893725	0.281	0.23	0.011	0.03	0.64	55174	-
rs1432655	rs17062147	0.682	0.66	0.033	0.11	0.91	56247	-
rs1432655	rs158851	0.562	4.93	0.177	0.37	0.7	56884	-
rs1432655	rs158829	0.536	0.7	0.044	0.1	0.8	60187	-
rs1432655	rs537788	0.615	6.24	0.229	0.44	0.75	61023	-
rs1432655	rs424217	0.679	3.95	0.142	0.42	0.83	69060	-
rs1432655	rs509502	0.518	5.57	0.22	0.35	0.64	69608	-
rs1432655	rs292404	0.536	0.7	0.044	0.1	0.8	71898	-
rs1432655	rs292406	0.669	3.66	0.136	0.4	0.82	73317	-
rs1432655	rs3133041	0.399	0.38	0.027	0.05	0.72	74644	-
rs1432655	rs558968	0.515	5.32	0.217	0.35	0.64	81296	-
rs1432655	rs10057965	0.202	0.17	0.01	0.02	0.53	91026	-
rs1432655	rs531314	0.085	0.01	0.001	0.01	0.61	95838	-
rs1432655	rs489835	0.114	0.21	0.009	0.0	0.31	98019	-
rs1432655	rs4869096	0.17	0.09	0.004	0.01	0.57	108269	-
rs1432655	rs516512	0.28	0.55	0.026	0.04	0.53	108853	-
rs1432655	rs520002	0.241	0.81	0.04	0.05	0.42	109197	-
rs1432655	rs13328108	0.382	0.5	0.023	0.05	0.69	110803	-
rs1432655	rs497083	0.188	0.54	0.027	0.02	0.37	111860	-
rs1432655	rs580015	0.206	0.91	0.039	0.04	0.36	115078	-
rs1432655	rs10515864	0.112	0.04	0.002	0.01	0.55	124073	-
rs1432655	rs17610788	0.08	0.04	0.002	0.0	0.41	136685	-
rs1432655	rs642305	0.106	0.2	0.01	0.0	0.29	137921	-
rs1432655	rs17538699	0.429	1.03	0.053	0.11	0.66	141351	-
rs1433781	rs17668553	0.294	0.11	0.004	0.03	0.77	3855	164.19
rs1433781	rs159199	0.767	9.11	0.29	0.59	0.87	7088	-
rs1433781	rs292410	0.744	14.95	0.496	0.63	0.83	9376	-
rs1433781	rs6878378	0.215	0.12	0.007	0.02	0.62	11935	-
rs1433781	rs3849745	0.872	17.52	0.523	0.75	0.94	24592	-
rs1433781	rs6880977	0.872	17.52	0.523	0.75	0.94	25114	-
rs1433781	rs3910253	0.674	13.85	0.431	0.55	0.77	27243	-
rs1433781	rs10070913	0.037	0.0	0.0	0.0	0.52	29239	-
rs1433781	rs3910251	0.631	11.68	0.384	0.51	0.73	32512	-
rs1433781	rs693845	0.631	11.68	0.384	0.51	0.73	33933	-
rs1433781	rs158836	0.66	4.39	0.136	0.42	0.81	35242	-
rs1433781	rs158842	0.57	4.27	0.157	0.36	0.72	38871	-
rs1433781	rs158845	0.575	4.34	0.163	0.36	0.72	39589	-
rs1433781	rs166078	0.57	4.27	0.157	0.36	0.72	40347	-
rs1433781	rs149402	0.632	4.17	0.138	0.4	0.79	40566	-
rs1433781	rs566509	0.682	0.66	0.033	0.11	0.91	44690	-
rs1433781	rs158850	0.724	4.48	0.151	0.47	0.86	49523	-
rs1433781	rs6893725	0.281	0.23	0.011	0.03	0.64	49947	-
rs1433781	rs17062147	0.682	0.66	0.033	0.11	0.91	51020	-
rs1433781	rs158851	0.562	4.93	0.177	0.37	0.7	51657	-
rs1433781	rs158829	0.536	0.7	0.044	0.1	0.8	54960	-
rs1433781	rs537788	0.615	6.24	0.229	0.44	0.75	55796	-
rs1433781	rs424217	0.679	3.95	0.142	0.42	0.83	63833	-
rs1433781	rs509502	0.518	5.57	0.22	0.35	0.64	64381	-
rs1433781	rs292404	0.536	0.7	0.044	0.1	0.8	66671	-
rs1433781	rs292406	0.669	3.66	0.136	0.4	0.82	68090	-
rs1433781	rs3133041	0.399	0.38	0.027	0.05	0.72	69417	-
rs1433781	rs558968	0.515	5.32	0.217	0.35	0.64	76069	-
rs1433781	rs10057965	0.202	0.17	0.01	0.02	0.53	85799	-
rs1433781	rs531314	0.085	0.01	0.001	0.01	0.61	90611	-
rs1433781	rs489835	0.114	0.21	0.009	0.0	0.31	92792	-
rs1433781	rs4869096	0.17	0.09	0.004	0.01	0.57	103042	-
rs1433781	rs516512	0.28	0.55	0.026	0.04	0.53	103626	-
rs1433781	rs520002	0.241	0.81	0.04	0.05	0.42	103970	-
rs1433781	rs13328108	0.382	0.5	0.023	0.05	0.69	105576	-
rs1433781	rs497083	0.188	0.54	0.027	0.02	0.37	106633	-
rs1433781	rs580015	0.206	0.91	0.039	0.04	0.36	109851	-
rs1433781	rs10515864	0.112	0.04	0.002	0.01	0.55	118846	-
rs1433781	rs17610788	0.08	0.04	0.002	0.0	0.41	131458	-
rs1433781	rs642305	0.106	0.2	0.01	0.0	0.29	132694	-
rs1433781	rs17538699	0.429	1.03	0.053	0.11	0.66	136124	-
rs17668553	rs159199	1.0	0.77	0.035	0.12	0.99	3233	196.81
rs17668553	rs292410	0.198	0.04	0.002	0.02	0.75	5521	-
rs17668553	rs6878378	0.778	3.95	0.191	0.46	0.92	8080	-
rs17668553	rs3849745	0.523	0.26	0.009	0.05	0.88	20737	-
rs17668553	rs6880977	0.523	0.26	0.009	0.05	0.88	21259	-
rs17668553	rs3910253	0.717	0.87	0.025	0.14	0.92	23388	-
rs17668553	rs10070913	1.0	0.55	0.006	0.08	0.99	25384	-
rs17668553	rs3910251	0.688	0.71	0.021	0.11	0.91	28657	-
rs17668553	rs693845	0.688	0.71	0.021	0.11	0.91	30078	-
rs17668553	rs158836	1.0	0.59	0.023	0.09	0.98	31387	-
rs17668553	rs158842	1.0	1.33	0.034	0.22	1.0	35016	-
rs17668553	rs158845	1.0	1.37	0.035	0.23	1.0	35734	-
rs17668553	rs166078	1.0	1.33	0.034	0.22	1.0	36492	-
rs17668553	rs149402	1.0	0.71	0.024	0.11	0.99	36711	-
rs17668553	rs566509	0.623	4.64	0.252	0.37	0.81	40835	-
rs17668553	rs158850	1.0	0.74	0.02	0.11	0.99	45668	-
rs17668553	rs6893725	0.565	2.33	0.105	0.25	0.79	46092	-
rs17668553	rs17062147	0.623	4.64	0.252	0.37	0.81	47165	-
rs17668553	rs158851	0.511	0.47	0.021	0.07	0.83	47802	-
rs17668553	rs158829	0.78	4.26	0.18	0.46	0.92	51105	-
rs17668553	rs537788	0.775	1.33	0.045	0.23	0.94	51941	-
rs17668553	rs424217	1.0	0.84	0.022	0.13	0.99	59978	-
rs17668553	rs509502	0.679	0.67	0.026	0.11	0.91	60526	-
rs17668553	rs292404	0.78	4.26	0.18	0.46	0.92	62816	-
rs17668553	rs292406	1.0	0.83	0.022	0.13	0.99	64235	-
rs17668553	rs3133041	0.773	3.88	0.16	0.45	0.92	65562	-
rs17668553	rs558968	0.679	0.67	0.026	0.11	0.91	72214	-
rs17668553	rs10057965	0.735	2.51	0.099	0.35	0.9	81944	-
rs17668553	rs531314	1.0	0.37	0.004	0.06	0.98	86756	-
rs17668553	rs489835	0.147	0.02	0.001	0.02	0.74	88937	-
rs17668553	rs4869096	0.151	0.12	0.007	0.01	0.5	99187	-
rs17668553	rs516512	0.314	0.06	0.002	0.03	0.85	99771	-
rs17668553	rs520002	0.618	0.45	0.012	0.07	0.9	100115	-
rs17668553	rs13328108	0.629	0.06	0.003	0.04	0.96	101721	-
rs17668553	rs497083	0.391	0.22	0.009	0.04	0.79	102778	-
rs17668553	rs580015	0.222	0.05	0.002	0.02	0.75	105996	-
rs17668553	rs10515864	0.174	0.17	0.01	0.01	0.51	114991	-
rs17668553	rs17610788	0.121	0.0	0.0	0.03	0.95	127603	-
rs17668553	rs642305	0.289	0.1	0.004	0.03	0.77	128839	-
rs17668553	rs17538699	0.16	0.01	0.0	0.02	0.83	132269	-
rs159199	rs292410	1.0	17.92	0.442	0.9	1.0	2288	229.27
rs159199	rs6878378	0.85	2.35	0.079	0.4	0.96	4847	-
rs159199	rs3849745	1.0	14.12	0.34	0.88	1.0	17504	-
rs159199	rs6880977	1.0	14.12	0.34	0.88	1.0	18026	-
rs159199	rs3910253	0.97	19.31	0.49	0.86	1.0	20155	-
rs159199	rs10070913	0.76	1.16	0.038	0.2	0.93	22151	-
rs159199	rs3910251	0.968	17.47	0.445	0.85	1.0	25424	-
rs159199	rs693845	0.968	17.47	0.445	0.85	1.0	26845	-
rs159199	rs158836	0.765	12.03	0.373	0.62	0.86	28154	-
rs159199	rs158842	0.474	6.2	0.221	0.33	0.59	31783	-
rs159199	rs158845	0.482	6.48	0.232	0.34	0.6	32501	-
rs159199	rs166078	0.474	6.2	0.221	0.33	0.59	33259	-
rs159199	rs149402	0.754	12.65	0.397	0.61	0.85	33478	-
rs159199	rs566509	0.106	0.04	0.002	0.01	0.5	37602	-
rs159199	rs158850	0.742	9.79	0.322	0.58	0.85	42435	-
rs159199	rs6893725	0.375	0.49	0.015	0.05	0.68	42859	-
rs159199	rs17062147	0.106	0.04	0.002	0.01	0.5	43932	-
rs159199	rs158851	0.433	4.5	0.165	0.27	0.56	44569	-
rs159199	rs158829	0.401	0.47	0.019	0.06	0.72	47872	-
rs159199	rs537788	0.507	5.51	0.209	0.34	0.63	48708	-
rs159199	rs424217	0.693	8.79	0.3	0.53	0.81	56745	-
rs159199	rs509502	0.383	2.03	0.088	0.17	0.55	57293	-
rs159199	rs292404	0.401	0.47	0.019	0.06	0.72	59583	-
rs159199	rs292406	0.684	8.3	0.286	0.51	0.8	61002	-
rs159199	rs3133041	0.461	0.69	0.027	0.08	0.75	62329	-
rs159199	rs558968	0.348	1.7	0.073	0.13	0.52	68981	-
rs159199	rs10057965	0.614	2.24	0.072	0.29	0.81	78711	-
rs159199	rs531314	1.0	2.05	0.044	0.37	1.0	83523	-
rs159199	rs489835	0.432	2.05	0.066	0.19	0.62	85704	-
rs159199	rs4869096	0.215	0.15	0.005	0.02	0.58	95954	-
rs159199	rs516512	0.815	3.45	0.111	0.48	0.94	96538	-
rs159199	rs520002	0.308	0.76	0.032	0.06	0.54	96882	-
rs159199	rs13328108	0.002	0.0	0.0	0.0	0.4	98488	-
rs159199	rs497083	0.245	1.02	0.039	0.06	0.42	99545	-
rs159199	rs580015	0.385	2.37	0.079	0.18	0.55	102763	-
rs159199	rs10515864	0.214	0.13	0.005	0.02	0.61	111758	-
rs159199	rs17610788	0.191	0.59	0.021	0.03	0.38	124370	-
rs159199	rs642305	0.203	0.56	0.024	0.03	0.4	125606	-
rs159199	rs17538699	0.79	2.85	0.088	0.42	0.93	129036	-
rs292410	rs6878378	0.839	1.98	0.091	0.35	0.95	2559	237.78
rs292410	rs3849745	1.0	31.77	0.768	0.94	1.0	15216	-
rs292410	rs6880977	1.0	31.77	0.768	0.94	1.0	15738	-
rs292410	rs3910253	0.738	15.33	0.463	0.62	0.83	17867	-
rs292410	rs10070913	1.0	1.96	0.079	0.36	1.0	19863	-
rs292410	rs3910251	0.666	13.04	0.412	0.54	0.76	23136	-
rs292410	rs693845	0.666	13.04	0.412	0.54	0.76	24557	-
rs292410	rs158836	0.762	4.41	0.163	0.5	0.89	25866	-
rs292410	rs158842	0.768	7.22	0.256	0.57	0.88	29495	-
rs292410	rs158845	0.771	7.32	0.263	0.58	0.88	30213	-
rs292410	rs166078	0.768	7.22	0.256	0.57	0.88	30971	-
rs292410	rs149402	0.743	5.07	0.17	0.5	0.87	31190	-
rs292410	rs566509	1.0	2.09	0.063	0.38	1.0	35314	-
rs292410	rs158850	0.81	4.79	0.169	0.54	0.92	40147	-
rs292410	rs6893725	1.0	3.26	0.125	0.56	1.0	40571	-
rs292410	rs17062147	1.0	2.09	0.063	0.38	1.0	41644	-
rs292410	rs158851	0.8	9.55	0.323	0.63	0.9	42281	-
rs292410	rs158829	0.58	1.02	0.047	0.14	0.82	45584	-
rs292410	rs537788	0.68	7.0	0.251	0.5	0.8	46420	-
rs292410	rs424217	0.754	4.08	0.157	0.48	0.89	54457	-
rs292410	rs509502	0.644	8.27	0.306	0.49	0.76	55005	-
rs292410	rs292404	0.58	1.02	0.047	0.14	0.82	57295	-
rs292410	rs292406	0.751	4.05	0.154	0.47	0.89	58714	-
rs292410	rs3133041	0.457	0.63	0.032	0.08	0.75	60041	-
rs292410	rs558968	0.644	8.27	0.306	0.49	0.76	66693	-
rs292410	rs10057965	0.483	1.08	0.052	0.13	0.72	76423	-
rs292410	rs531314	1.0	0.7	0.052	0.11	0.99	81235	-
rs292410	rs489835	0.053	0.05	0.002	0.0	0.26	83416	-
rs292410	rs4869096	0.083	0.02	0.001	0.01	0.5	93666	-
rs292410	rs516512	0.238	0.38	0.021	0.03	0.5	94250	-
rs292410	rs520002	0.047	0.04	0.002	0.0	0.26	94594	-
rs292410	rs13328108	0.002	0.0	0.0	0.0	0.46	96200	-
rs292410	rs497083	0.013	0.0	0.0	-0.01	0.24	97257	-
rs292410	rs580015	0.06	0.07	0.003	0.0	0.25	100475	-
rs292410	rs10515864	0.18	0.1	0.004	0.01	0.57	109470	-
rs292410	rs17610788	0.35	0.71	0.031	0.06	0.61	122082	-
rs292410	rs642305	0.064	0.06	0.003	0.0	0.28	123318	-
rs292410	rs17538699	0.373	0.73	0.044	0.07	0.62	126748	-
rs6878378	rs3849745	1.0	2.73	0.099	0.49	1.0	12657	246.1
rs6878378	rs6880977	1.0	2.73	0.099	0.49	1.0	13179	-
rs6878378	rs3910253	0.414	0.92	0.036	0.1	0.67	15308	-
rs6878378	rs10070913	1.0	15.33	0.609	0.86	1.0	17304	-
rs6878378	rs3910251	0.443	1.12	0.045	0.12	0.68	20577	-
rs6878378	rs693845	0.443	1.12	0.045	0.12	0.68	21998	-
rs6878378	rs158836	1.0	3.33	0.072	0.56	1.0	23307	-
rs6878378	rs158842	0.193	0.17	0.011	0.01	0.51	26936	-
rs6878378	rs158845	0.173	0.13	0.009	0.01	0.5	27654	-
rs6878378	rs166078	0.193	0.17	0.011	0.01	0.51	28412	-
rs6878378	rs149402	1.0	2.18	0.076	0.4	1.0	28631	-
rs6878378	rs566509	0.413	1.84	0.083	0.16	0.63	32755	-
rs6878378	rs158850	1.0	1.96	0.064	0.36	1.0	37588	-
rs6878378	rs6893725	0.662	10.15	0.423	0.51	0.78	38012	-
rs6878378	rs17062147	0.413	1.84	0.083	0.16	0.63	39085	-
rs6878378	rs158851	0.686	2.56	0.121	0.35	0.85	39722	-
rs6878378	rs158829	0.255	1.36	0.061	0.08	0.42	43025	-
rs6878378	rs537788	0.091	0.02	0.001	0.01	0.54	43861	-
rs6878378	rs424217	1.0	1.96	0.068	0.36	1.0	51898	-
rs6878378	rs509502	0.788	2.61	0.109	0.4	0.92	52446	-
rs6878378	rs292404	0.255	1.36	0.061	0.08	0.42	54736	-
rs6878378	rs292406	1.0	1.92	0.069	0.35	1.0	56155	-
rs6878378	rs3133041	0.271	1.37	0.062	0.09	0.44	57482	-
rs6878378	rs558968	0.894	3.54	0.14	0.54	0.97	64134	-
rs6878378	rs10057965	0.738	8.21	0.315	0.55	0.86	73864	-
rs6878378	rs531314	1.0	9.56	0.401	0.79	1.0	78676	-
rs6878378	rs489835	0.552	2.29	0.095	0.26	0.75	80857	-
rs6878378	rs4869096	0.233	0.95	0.051	0.05	0.41	91107	-
rs6878378	rs516512	0.292	1.26	0.056	0.09	0.48	91691	-
rs6878378	rs520002	0.284	0.59	0.026	0.04	0.53	92035	-
rs6878378	rs13328108	0.029	0.01	0.001	0.0	0.29	93641	-
rs6878378	rs497083	0.684	1.97	0.079	0.29	0.87	94698	-
rs6878378	rs580015	0.671	2.57	0.093	0.34	0.85	97916	-
rs6878378	rs10515864	0.208	0.82	0.043	0.04	0.38	106911	-
rs6878378	rs17610788	0.221	0.48	0.025	0.03	0.45	119523	-
rs6878378	rs642305	0.72	2.5	0.101	0.36	0.88	120759	-
rs6878378	rs17538699	0.278	1.19	0.06	0.08	0.46	124189	-
rs3849745	rs6880977	1.0	48.35	1.0	0.97	1.0	522	290.27
rs3849745	rs3910253	1.0	27.91	0.653	0.93	1.0	2651	-
rs3849745	rs10070913	1.0	1.5	0.061	0.26	1.0	4647	-
rs3849745	rs3910251	0.902	21.76	0.581	0.79	0.96	7920	-
rs3849745	rs693845	0.902	21.76	0.581	0.79	0.96	9341	-
rs3849745	rs158836	0.868	5.77	0.162	0.62	0.96	10650	-
rs3849745	rs158842	0.862	8.23	0.248	0.67	0.95	14279	-
rs3849745	rs158845	0.863	8.27	0.253	0.67	0.95	14997	-
rs3849745	rs166078	0.862	8.23	0.248	0.67	0.95	15755	-
rs3849745	rs149402	0.824	5.86	0.161	0.58	0.93	15974	-
rs3849745	rs566509	1.0	2.14	0.049	0.39	1.0	20098	-
rs3849745	rs158850	0.859	5.28	0.147	0.59	0.95	24931	-
rs3849745	rs6893725	1.0	3.09	0.096	0.54	1.0	25355	-
rs3849745	rs17062147	1.0	2.14	0.049	0.39	1.0	26428	-
rs3849745	rs158851	0.921	11.63	0.328	0.76	0.98	27065	-
rs3849745	rs158829	1.0	3.81	0.106	0.61	1.0	30368	-
rs3849745	rs537788	0.926	12.87	0.357	0.78	0.98	31204	-
rs3849745	rs424217	0.792	4.35	0.133	0.51	0.92	39241	-
rs3849745	rs509502	0.881	14.72	0.439	0.75	0.95	39789	-
rs3849745	rs292404	1.0	3.81	0.106	0.61	1.0	42079	-
rs3849745	rs292406	0.791	4.34	0.131	0.51	0.91	43498	-
rs3849745	rs3133041	0.851	2.36	0.085	0.4	0.96	44825	-
rs3849745	rs558968	0.881	14.72	0.439	0.75	0.95	51477	-
rs3849745	rs10057965	0.804	3.04	0.111	0.45	0.93	61207	-
rs3849745	rs531314	1.0	0.6	0.04	0.09	0.98	66019	-
rs3849745	rs489835	0.052	0.02	0.001	0.0	0.35	68200	-
rs3849745	rs4869096	0.053	0.01	0.0	0.0	0.52	78450	-
rs3849745	rs516512	0.064	0.04	0.002	0.0	0.32	79034	-
rs3849745	rs520002	0.005	0.0	0.0	0.0	0.32	79378	-
rs3849745	rs13328108	0.011	0.0	0.0	0.0	0.41	80984	-
rs3849745	rs497083	0.08	0.09	0.004	0.0	0.3	82041	-
rs3849745	rs580015	0.008	0.0	0.0	-0.01	0.27	85259	-
rs3849745	rs10515864	0.238	0.16	0.006	0.02	0.62	94254	-
rs3849745	rs17610788	0.374	0.66	0.027	0.07	0.65	106866	-
rs3849745	rs642305	0.132	0.22	0.009	0.01	0.35	108102	-
rs3849745	rs17538699	0.183	0.28	0.014	0.02	0.44	111532	-
rs6880977	rs3910253	1.0	27.91	0.653	0.93	1.0	2129	294.44
rs6880977	rs10070913	1.0	1.5	0.061	0.26	1.0	4125	-
rs6880977	rs3910251	0.902	21.76	0.581	0.79	0.96	7398	-
rs6880977	rs693845	0.902	21.76	0.581	0.79	0.96	8819	-
rs6880977	rs158836	0.868	5.77	0.162	0.62	0.96	10128	-
rs6880977	rs158842	0.862	8.23	0.248	0.67	0.95	13757	-
rs6880977	rs158845	0.863	8.27	0.253	0.67	0.95	14475	-
rs6880977	rs166078	0.862	8.23	0.248	0.67	0.95	15233	-
rs6880977	rs149402	0.824	5.86	0.161	0.58	0.93	15452	-
rs6880977	rs566509	1.0	2.14	0.049	0.39	1.0	19576	-
rs6880977	rs158850	0.859	5.28	0.147	0.59	0.95	24409	-
rs6880977	rs6893725	1.0	3.09	0.096	0.54	1.0	24833	-
rs6880977	rs17062147	1.0	2.14	0.049	0.39	1.0	25906	-
rs6880977	rs158851	0.921	11.63	0.328	0.76	0.98	26543	-
rs6880977	rs158829	1.0	3.81	0.106	0.61	1.0	29846	-
rs6880977	rs537788	0.926	12.87	0.357	0.78	0.98	30682	-
rs6880977	rs424217	0.792	4.35	0.133	0.51	0.92	38719	-
rs6880977	rs509502	0.881	14.72	0.439	0.75	0.95	39267	-
rs6880977	rs292404	1.0	3.81	0.106	0.61	1.0	41557	-
rs6880977	rs292406	0.791	4.34	0.131	0.51	0.91	42976	-
rs6880977	rs3133041	0.851	2.36	0.085	0.4	0.96	44303	-
rs6880977	rs558968	0.881	14.72	0.439	0.75	0.95	50955	-
rs6880977	rs10057965	0.804	3.04	0.111	0.45	0.93	60685	-
rs6880977	rs531314	1.0	0.6	0.04	0.09	0.98	65497	-
rs6880977	rs489835	0.052	0.02	0.001	0.0	0.35	67678	-
rs6880977	rs4869096	0.053	0.01	0.0	0.0	0.52	77928	-
rs6880977	rs516512	0.064	0.04	0.002	0.0	0.32	78512	-
rs6880977	rs520002	0.005	0.0	0.0	0.0	0.32	78856	-
rs6880977	rs13328108	0.011	0.0	0.0	0.0	0.41	80462	-
rs6880977	rs497083	0.08	0.09	0.004	0.0	0.3	81519	-
rs6880977	rs580015	0.008	0.0	0.0	-0.01	0.27	84737	-
rs6880977	rs10515864	0.238	0.16	0.006	0.02	0.62	93732	-
rs6880977	rs17610788	0.374	0.66	0.027	0.07	0.65	106344	-
rs6880977	rs642305	0.132	0.22	0.009	0.01	0.35	107580	-
rs6880977	rs17538699	0.183	0.28	0.014	0.02	0.44	111010	-
rs3910253	rs10070913	1.0	4.43	0.128	0.65	1.0	1996	283.58
rs3910253	rs3910251	1.0	43.23	0.914	0.95	1.0	5269	-
rs3910253	rs693845	1.0	43.23	0.914	0.95	1.0	6690	-
rs3910253	rs158836	0.911	10.41	0.274	0.74	0.97	7999	-
rs3910253	rs158842	0.492	3.5	0.123	0.29	0.65	11628	-
rs3910253	rs158845	0.496	3.56	0.128	0.29	0.65	12346	-
rs3910253	rs166078	0.492	3.5	0.123	0.29	0.65	13104	-
rs3910253	rs149402	0.831	8.56	0.251	0.64	0.93	13323	-
rs3910253	rs566509	1.0	3.0	0.074	0.52	1.0	17447	-
rs3910253	rs158850	0.849	7.4	0.22	0.64	0.94	22280	-
rs3910253	rs6893725	0.018	0.0	0.0	0.0	0.41	22704	-
rs3910253	rs17062147	1.0	3.0	0.074	0.52	1.0	23777	-
rs3910253	rs158851	0.534	5.18	0.169	0.35	0.67	24414	-
rs3910253	rs158829	1.0	5.48	0.163	0.72	1.0	27717	-
rs3910253	rs537788	0.896	18.35	0.512	0.78	0.96	28553	-
rs3910253	rs424217	0.758	5.84	0.187	0.53	0.88	36590	-
rs3910253	rs509502	0.553	7.68	0.265	0.41	0.67	37138	-
rs3910253	rs292404	1.0	5.48	0.163	0.72	1.0	39428	-
rs3910253	rs292406	0.756	5.78	0.184	0.53	0.88	40847	-
rs3910253	rs3133041	0.806	3.1	0.117	0.45	0.93	42174	-
rs3910253	rs558968	0.529	6.97	0.242	0.38	0.65	48826	-
rs3910253	rs10057965	0.146	0.14	0.006	0.01	0.43	58556	-
rs3910253	rs531314	1.0	3.23	0.084	0.54	1.0	63368	-
rs3910253	rs489835	0.166	0.54	0.019	0.02	0.34	65549	-
rs3910253	rs4869096	0.096	0.05	0.002	0.0	0.43	75799	-
rs3910253	rs516512	0.32	0.96	0.033	0.08	0.54	76383	-
rs3910253	rs520002	0.192	0.6	0.024	0.03	0.37	76727	-
rs3910253	rs13328108	0.081	0.02	0.001	0.01	0.51	78333	-
rs3910253	rs497083	0.148	0.43	0.018	0.01	0.32	79390	-
rs3910253	rs580015	0.194	0.97	0.037	0.04	0.34	82608	-
rs3910253	rs10515864	0.08	0.02	0.001	0.0	0.48	91603	-
rs3910253	rs17610788	0.147	0.17	0.006	0.01	0.41	104215	-
rs3910253	rs642305	0.108	0.26	0.011	0.0	0.28	105451	-
rs3910253	rs17538699	0.39	1.21	0.041	0.12	0.62	108881	-
rs10070913	rs3910251	1.0	4.66	0.14	0.67	1.0	3273	258.66
rs10070913	rs693845	1.0	4.66	0.14	0.67	1.0	4694	-
rs10070913	rs158836	1.0	2.19	0.044	0.4	1.0	6003	-
rs10070913	rs158842	0.88	2.94	0.141	0.49	0.97	9632	-
rs10070913	rs158845	0.878	2.83	0.137	0.48	0.97	10350	-
rs10070913	rs166078	0.88	2.94	0.141	0.49	0.97	11108	-
rs10070913	rs149402	1.0	0.9	0.046	0.14	0.99	11327	-
rs10070913	rs566509	1.0	0.24	0.01	0.06	0.97	15451	-
rs10070913	rs158850	1.0	0.69	0.039	0.11	0.99	20284	-
rs10070913	rs6893725	0.591	4.69	0.22	0.37	0.76	20708	-
rs10070913	rs17062147	1.0	0.24	0.01	0.06	0.97	21781	-
rs10070913	rs158851	0.735	1.77	0.084	0.29	0.9	22418	-
rs10070913	rs158829	0.897	0.27	0.017	0.06	0.97	25721	-
rs10070913	rs537788	0.754	1.08	0.046	0.18	0.93	26557	-
rs10070913	rs424217	1.0	0.58	0.042	0.1	0.98	34594	-
rs10070913	rs509502	0.812	1.6	0.071	0.28	0.95	35142	-
rs10070913	rs292404	0.897	0.27	0.017	0.06	0.97	37432	-
rs10070913	rs292406	1.0	0.56	0.042	0.09	0.98	38851	-
rs10070913	rs3133041	0.682	0.16	0.011	0.05	0.97	40178	-
rs10070913	rs558968	1.0	2.84	0.107	0.51	1.0	46830	-
rs10070913	rs10057965	0.642	3.47	0.145	0.37	0.82	56560	-
rs10070913	rs531314	1.0	13.41	0.659	0.82	1.0	61372	-
rs10070913	rs489835	0.7	2.47	0.092	0.34	0.87	63553	-
rs10070913	rs4869096	0.223	0.49	0.028	0.03	0.46	73803	-
